CUSTID,AGE,AGEGRP1,AGEGRP2,AGEGRP3,AGEGRP4,AGEGRP5,AGEGRP6,SEX,EDUC,INCOME,INCGRP1,INCGRP2,INCGRP3,INCGRP4,INCGRP5,INCGRP6,KIDHOME,TEENHOME,GOURMAGS,WINEMAGS,STYLMAGS,HOUSMAGS,SPRTMAGS,TRAVMAGS,CULTMAGS,COMPMAGS,FIRSTPUR,LASTPUR,NPURCH,TBOTTLES,TOTCAT,TOTCREV,TOTCCOST,TOTCPROF,REV1STYR,REVLSTYR,COSTLAST,LTV,PROBSTAY,AVGPURCH,AVGDISC,AVGQUAL,PCTWEB,PERCDR,PERCSR,PERCDW,PERCSW,PERCDE,PERCEX,TOTLCOMP,DATELATE,TOTWCOMP,DATEWRNG,TOTPCOMM,DATELIKE,WINELOVR,WINEKNOW,COMPKNOW,KNOWALTW,STATUS,PARTIES,TRAVEL,CULTURAL,SATISWWW,TRUSTWWW,VALUEWWW,LOYALWWW,FACEBOOK,WINETAST
28627,33,0,1,0,0,0,0,0,14,40812,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,660,210,7,7,8,173.98,200.85,-26.87,125.74,79.53,104.63,-91.99,80,24.85,23,100,71,43,43,14,0,0,14,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
28628,34,0,1,0,0,0,0,1,13,78321,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1324,1324,1,1,15,10.12,38.23,-28.11,10.12,0,15,-42.07,70,10.12,60,85,0,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28629,70,0,0,0,0,0,1,0,15,89326,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,111,111,1,1,2,13.5,18.5,-5,13.5,13.5,15.5,-5.62,70,13.5,20,79,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28630,28,0,1,0,0,0,0,1,16,29930,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1302,74,8,8,15,116.23,197.16,-80.93,51.48,30.53,77.8,-237.82,90,14.53,48,89,100,50,13,0,13,25,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28631,28,0,1,0,0,0,0,0,12,39185,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,355,355,1,1,4,5.48,24.52,-19.05,5.48,5.48,21.52,-45,70,5.48,75,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28632,25,0,1,0,0,0,0,1,19,31016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,541,541,1,1,6,21.5,47.2,-25.7,21.5,0,6,-16.83,70,21.5,58,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
28633,41,0,0,1,0,0,0,1,20,55033,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1157,7,11,11,13,418.46,382.92,35.54,55.87,323.86,285.24,194.29,90,38.04,4,98,36,82,9,9,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28634,64,0,0,0,0,1,0,0,18,138791,0,0,0,0,0,1,0,0,1,2,1,0,1,1,1,0,747,5,25,48,9,1734.53,1517.74,216.79,202.2,1532.33,1283.02,1254.25,90,69.38,3,100,8,50,31,13,4,2,13,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28635,55,0,0,0,0,1,0,1,19,97131,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,246,57,3,6,3,165.48,141.63,23.85,165.48,165.48,135.38,84.43,70,55.16,0,97,33,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28636,58,0,0,0,0,1,0,1,13,150737,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,1070,140,14,23,12,760.69,796.68,-35.99,177.08,393.12,451.23,-292.33,90,54.34,15,99,0,61,35,0,4,0,13,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28637,68,0,0,0,0,0,1,1,12,164919,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,948,4,9,15,11,496.57,435.28,61.29,61.44,318.07,265.48,264.58,90,55.17,0,100,0,33,60,7,0,0,27,0,.,0,.,0,.,5,5,2,4,5,3,3,3,4,4,3,1,0,0
28638,35,0,0,1,0,0,0,0,19,72098,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,166,166,1,1,2,6.15,14.83,-8.69,6.15,6.15,11.83,-15.95,70,6.15,50,86,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28639,47,0,0,0,1,0,0,1,18,131382,0,0,0,0,0,1,0,1,2,1,1,1,0,2,1,1,934,40,27,52,11,1971.26,1594.75,376.51,342.14,1002.98,813.4,953.77,90,73.01,0,100,100,63,19,10,4,4,15,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28640,37,0,0,1,0,0,0,1,17,103602,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1356,1356,1,1,15,8.75,24.46,-15.71,8.75,0,15,-42.07,70,8.75,24,78,100,0,0,0,0,100,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28641,33,0,1,0,0,0,0,1,20,33673,0,1,0,0,0,0,0,0,1,2,1,0,0,2,1,0,260,86,2,2,3,68.88,58.6,10.28,68.88,68.88,58.1,30.24,70,34.44,0,100,100,0,0,50,0,50,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28642,38,0,0,1,0,0,0,0,14,40838,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1404,694,2,2,16,25.37,53.37,-28,7.77,0,16,-44.88,70,12.68,35,81,50,0,0,50,0,50,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28643,53,0,0,0,1,0,0,0,20,130856,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,518,518,1,1,6,6.44,29.62,-23.18,6.44,0,6,-16.83,70,6.44,75,78,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28644,58,0,0,0,0,1,0,0,16,81075,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,455,455,1,1,6,17.61,40.3,-22.69,17.61,0,6,-16.83,70,17.61,55,98,0,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28645,66,0,0,0,0,0,1,0,16,137544,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1138,326,2,2,13,25.9,52.63,-26.73,18.13,7.77,33.04,-127.16,90,12.95,47,82,100,0,0,0,50,50,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28646,34,0,1,0,0,0,0,1,13,45805,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1222,1154,2,2,14,17.8,65.7,-47.9,17.8,0,14,-39.27,70,8.9,70,94,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28647,56,0,0,0,0,1,0,1,16,82498,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1360,1,44,76,15,2807.39,2377.99,429.4,206.53,1204.38,981.93,1119.14,90,63.8,2,100,52,53,30,4,3,11,5,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28648,35,0,0,1,0,0,0,1,15,70711,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,184,164,2,2,3,52.08,71.44,-19.36,52.08,52.08,65.44,-37.46,70,26.04,28,100,0,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28649,26,0,1,0,0,0,0,0,14,73331,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,816,41,13,13,9,231.39,425.95,-194.56,35.34,196.05,347.6,-762.44,90,17.8,50,96,8,31,38,0,8,23,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28650,46,0,0,0,1,0,0,1,17,106617,0,0,0,0,1,0,0,0,1,1,1,1,0,2,1,0,1385,1,25,42,16,1261.36,1307.1,-45.74,30.84,760.51,681.4,397.99,90,50.45,16,99,20,50,38,2,0,10,17,0,.,1,423,1,116,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28651,61,0,0,0,0,1,0,1,13,213816,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,968,17,41,141,11,4268.39,3548.84,719.55,1332.01,1920.97,1547.81,1877.36,90,104.11,0,98,0,33,38,3,11,16,20,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
28652,58,0,0,0,0,1,0,0,20,97765,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1016,228,9,15,12,372.23,312.06,60.17,173.52,119.64,107.73,59.92,90,41.36,0,87,100,73,0,0,13,13,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28653,31,0,1,0,0,0,0,1,13,83018,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,992,322,3,3,11,44.04,93.39,-49.35,14.77,7.77,31.04,-117.09,90,14.68,50,93,33,33,0,0,33,33,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28654,69,0,0,0,0,0,1,1,15,94198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,349,240,2,3,4,56.46,107.62,-51.16,56.46,56.46,104.37,-134.38,70,28.23,55,99,50,33,67,0,0,0,0,0,.,0,.,1,349,.,.,.,.,.,.,.,.,.,.,.,.,1,0
28655,50,0,0,0,1,0,0,1,16,108986,0,0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,175,175,1,1,2,46.98,39.83,7.15,46.98,46.98,39.58,20.76,70,46.98,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,5,6,2,4,5,3,3,4,5,4,5,4,0,0
28656,66,0,0,0,0,0,1,0,18,190671,0,0,0,0,0,1,0,0,1,1,1,0,0,2,1,0,992,33,20,53,11,992.6,865.05,127.55,166.71,669.62,574.72,477.44,90,49.63,0,84,55,62,4,6,21,8,6,0,.,1,142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28657,58,0,0,0,0,1,0,1,13,105459,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1355,124,24,34,15,568.6,830.23,-261.63,123.75,171.6,224.86,-267.94,90,23.69,39,93,0,44,41,0,12,3,6,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28658,31,0,1,0,0,0,0,0,20,80767,0,0,0,1,0,0,1,0,2,2,0,1,0,2,2,0,926,3,2,2,11,37.62,41.6,-3.98,16.8,20.82,27.66,-34.41,90,18.81,0,89,100,50,0,50,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28659,39,0,0,1,0,0,0,0,20,115962,0,0,0,0,1,0,0,1,0,2,0,0,1,1,0,0,990,40,12,16,11,341.06,292.36,48.7,120.92,70.75,67.6,15.85,90,28.42,0,89,83,38,19,6,25,13,19,0,.,0,.,1,609,6,4,3,4,4,4,4,6,3,4,6,5,0,0
28660,61,0,0,0,0,1,0,1,13,152243,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1192,22,30,66,14,2177.99,1829.16,348.83,387.19,888.79,725.01,823.97,90,72.6,1,95,30,62,15,0,20,3,6,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28661,32,0,1,0,0,0,0,1,17,91403,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1138,23,30,58,13,1952.12,1582.19,369.93,556.09,754.09,616.25,693.47,90,65.07,0,99,100,43,38,12,3,3,10,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28662,29,0,1,0,0,0,0,1,16,32963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,46,3,4,8,19.51,71.8,-52.29,15.31,4.21,16.86,-46.38,80,6.5,70,79,0,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28663,52,0,0,0,1,0,0,1,14,169003,0,0,0,0,0,1,0,1,1,1,2,1,0,1,0,0,913,47,12,20,11,731.31,632.04,99.27,53.88,599.17,490.34,547.52,90,60.94,0,99,0,35,50,15,0,0,20,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28664,60,0,0,0,0,1,0,1,12,124629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,866,866,1,2,10,74.58,72.66,1.92,74.58,0,10,-28.05,70,74.58,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28665,34,0,1,0,0,0,0,1,16,28504,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,709,4,10,10,8,323.26,312.77,10.49,104.48,218.78,186.47,118.43,80,32.33,8,99,30,40,30,20,10,0,10,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28666,28,0,1,0,0,0,0,1,16,25702,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,453,453,1,1,5,7.77,28.04,-20.27,7.77,0,5,-14.02,70,7.77,69,82,0,0,0,0,0,100,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28667,60,0,0,0,0,1,0,0,14,195966,0,0,0,0,0,1,0,0,1,1,1,1,0,2,0,0,138,102,3,11,2,430.99,353.03,77.96,430.99,430.99,346.78,236.2,70,143.66,0,100,33,27,73,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
28668,27,0,1,0,0,0,0,1,17,33608,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1303,4,45,66,15,2570.39,2140.3,430.09,351.51,736.97,604.57,666.1,90,57.12,0,100,53,55,20,15,3,8,11,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28669,44,0,0,1,0,0,0,0,17,142650,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,0,738,60,25,58,9,2292.08,1848.94,443.14,1361.83,930.25,753.2,890.73,90,91.68,0,99,100,66,26,5,0,3,12,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28670,71,0,0,0,0,0,1,1,13,59960,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,381,381,1,1,5,15.68,20.54,-4.86,15.68,0,5,-14.02,70,15.68,0,77,0,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28671,75,0,0,0,0,0,1,1,19,170202,0,0,0,0,0,1,0,0,2,2,2,2,1,1,1,0,677,6,22,58,8,2177.05,1804.6,372.45,870.14,1306.91,1053.51,928.79,80,98.96,0,99,18,38,31,22,9,0,28,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
28672,64,0,0,0,0,1,0,0,15,119857,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,166,82,2,5,2,67.34,61.87,5.47,67.34,67.34,55.87,32.17,70,33.67,0,82,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28673,73,0,0,0,0,0,1,1,17,107759,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0,1364,77,4,5,15,51.07,65.09,-14.02,20.36,30.71,39.56,-44.52,90,12.77,0,85,25,80,0,20,0,0,20,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
28674,25,0,1,0,0,0,0,1,16,32925,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1124,511,3,3,13,19.48,43.08,-23.6,4.21,0,13,-36.46,70,6.49,41,73,67,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28675,56,0,0,0,0,1,0,1,17,109881,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,315,0,7,15,4,516.52,418.96,97.56,516.52,516.52,417.21,278.56,70,73.79,0,98,100,40,33,0,27,0,20,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28676,35,0,0,1,0,0,0,1,15,67014,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,864,20,11,16,10,364.3,421.79,-57.49,35.01,175.45,220.07,-224.46,90,33.12,35,91,100,25,56,0,13,6,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28677,61,0,0,0,0,1,0,0,16,105288,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,14,14,1,2,1,86.54,70.49,16.05,86.54,86.54,70.24,45.72,70,86.54,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28678,68,0,0,0,0,0,1,0,15,99468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,65,1,2,1,95.18,80.14,15.04,95.18,95.18,77.14,50.6,70,95.18,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28679,43,0,0,1,0,0,0,1,15,101535,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,331,80,2,3,4,34.58,37.66,-3.08,34.58,34.58,31.66,8.19,70,17.29,0,86,0,33,0,0,67,0,67,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28680,69,0,0,0,0,0,1,0,13,100389,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1405,176,2,2,16,65.08,83.83,-18.75,25.95,39.13,47.3,-41.1,90,32.54,16,99,0,50,50,0,0,0,0,0,.,0,.,0,.,6,6,1,5,6,5,3,2,5,4,5,2,0,0
28681,54,0,0,0,1,0,0,1,20,69142,0,0,1,0,0,0,0,0,1,1,1,1,0,2,1,0,1266,183,3,3,14,120.55,119.44,1.11,30.84,89.71,85.77,19.82,90,40.18,0,99,0,33,33,0,0,33,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28682,49,0,0,0,1,0,0,1,16,108928,0,0,0,0,1,0,1,0,0,2,2,1,0,0,1,0,1231,4,44,79,14,2884.9,2548.31,336.59,302.97,1123.49,1015.42,543.67,90,65.57,4,99,7,56,23,13,6,3,10,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
28683,33,0,1,0,0,0,0,0,15,44099,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,302,302,1,1,4,5.48,21.77,-16.3,5.48,5.48,21.52,-45,70,5.48,75,87,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
28684,67,0,0,0,0,0,1,0,13,144215,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,1203,0,42,99,14,3309.1,2748.96,560.14,380.9,1290.23,1053.93,1188.81,90,78.79,1,98,43,49,40,4,2,4,15,0,.,0,.,1,325,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28685,52,0,0,0,1,0,0,1,20,105503,0,0,0,0,1,0,0,0,1,1,1,1,0,2,1,1,121,121,1,1,2,30.93,26.99,3.94,30.93,30.93,26.74,11.75,70,30.93,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,5,5,4,2,2,4,4,6,4,4,4,2,0,0
28686,59,0,0,0,0,1,0,1,17,115108,0,0,0,0,1,0,1,0,0,0,1,1,0,2,1,0,78,78,1,2,1,24.58,23.66,0.92,24.58,24.58,20.66,11,70,24.58,0,86,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28687,42,0,0,1,0,0,0,1,12,67637,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,646,208,3,3,8,52.14,58.72,-6.58,36.48,15.66,20.53,-17.85,80,17.38,0,81,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28688,67,0,0,0,0,0,1,1,20,139614,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,0,92,92,1,2,2,64.42,53.79,10.63,64.42,64.42,53.54,30.52,70,64.42,0,100,100,0,0,0,0,100,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28689,64,0,0,0,0,1,0,0,17,118946,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1190,71,33,66,14,2239.52,1854.43,385.09,450.72,1019.76,853.87,834.6,90,67.86,1,99,82,44,35,15,6,0,14,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
28690,63,0,0,0,0,1,0,0,13,149532,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,186,2,14,32,3,1114.8,898.35,216.45,1114.8,1114.8,894.85,616.94,70,79.63,0,98,100,63,19,6,0,13,0,0,.,0,.,0,.,5,6,3,3,4,6,2,3,6,4,5,4,0,1
28691,75,0,0,0,0,0,1,0,20,148460,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,779,68,9,18,9,643.99,555.83,88.16,267.62,309.73,286.18,118.48,90,71.55,5,98,100,44,33,0,11,11,22,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28692,46,0,0,0,1,0,0,0,14,63372,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,994,9,5,8,11,160.15,181.04,-20.89,55.9,86.75,108.41,-108.97,90,32.03,6,85,40,50,0,0,0,50,0,1,204,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28693,73,0,0,0,0,0,1,0,19,88137,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,899,899,1,1,10,27.99,35.39,-7.4,27.99,0,10,-28.05,70,27.99,0,92,0,0,100,0,0,0,100,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28694,55,0,0,0,0,1,0,1,17,185574,0,0,0,0,0,1,0,0,1,0,2,1,0,1,1,0,1309,31,55,177,15,4258.18,3586.59,671.59,1191.31,872.47,713.02,802.19,90,77.42,0,89,0,55,12,6,18,9,7,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28695,73,0,0,0,0,0,1,1,13,169441,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,687,9,26,59,8,1907.43,1615.22,292.21,563.32,1405.55,1160.46,898.33,80,73.36,0,98,35,39,54,3,3,0,3,1,68,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28696,34,0,1,0,0,0,0,0,13,32586,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,178,178,1,1,2,20.56,18.7,1.86,20.56,20.56,18.45,5.92,70,20.56,0,86,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28697,39,0,0,1,0,0,0,1,20,29214,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1408,70,4,4,16,29.62,108.72,-79.1,5.48,5.48,33.52,-141.09,90,7.4,73,85,50,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
28698,30,0,1,0,0,0,0,1,18,33714,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,803,803,1,1,9,21.24,47.02,-25.78,21.24,0,9,-25.24,70,21.24,55,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
28699,31,0,1,0,0,0,0,1,19,60746,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1346,1127,2,2,15,14.56,35.39,-20.83,14.56,0,15,-42.07,70,7.28,31,76,50,50,0,50,0,0,50,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28700,61,0,0,0,0,1,0,1,20,128118,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,54,54,1,2,1,24.4,20.77,3.63,24.4,24.4,20.52,10.88,70,24.4,0,86,100,0,0,0,100,0,100,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28701,75,0,0,0,0,0,1,0,20,149900,0,0,0,0,0,1,0,0,2,2,0,0,1,1,2,0,1097,23,37,71,13,2601.34,2181.39,419.95,1027.66,894.76,784.82,553.1,90,70.31,0,99,78,56,32,1,3,7,15,0,.,2,274,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
28702,39,0,0,1,0,0,0,0,14,30135,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,770,770,1,1,9,13.27,25.79,-12.52,13.27,0,9,-25.24,70,13.27,23,90,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
28703,63,0,0,0,0,1,0,0,20,133973,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,749,32,11,16,9,496.4,431.74,64.66,205.81,290.59,241.47,247.12,90,45.13,1,97,36,13,63,13,13,0,25,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28704,59,0,0,0,0,1,0,0,16,89152,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1103,14,45,83,13,3019.22,2592.17,427.05,364.82,1440.15,1168.62,1366.06,90,67.09,0,100,2,52,31,5,2,10,11,0,.,1,567,0,.,5,4,2,5,4,4,4,3,5,3,5,1,0,0
28705,71,0,0,0,0,0,1,1,20,112123,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,709,7,10,20,8,668.91,548.38,120.53,139.61,529.3,431.44,358.69,80,66.89,0,98,90,25,55,10,0,10,35,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28706,61,0,0,0,0,1,0,1,20,118558,0,0,0,0,1,0,0,1,1,2,0,1,0,1,1,0,254,254,1,1,3,32.05,28.89,3.16,32.05,32.05,28.64,9.56,70,32.05,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28707,59,0,0,0,0,1,0,1,18,117828,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,659,639,2,2,8,31.78,33.92,-2.14,31.78,0,8,-22.44,70,15.89,0,83,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28708,50,0,0,0,1,0,0,1,13,114317,0,0,0,0,1,0,0,0,1,2,1,1,1,0,0,0,583,72,3,4,7,125.92,108.49,17.43,37.48,88.44,77.76,39.15,80,41.97,0,98,100,25,75,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
28709,72,0,0,0,0,0,1,0,19,170164,0,0,0,0,0,1,0,0,1,2,1,0,0,2,2,0,972,16,26,69,11,2228.61,1834.13,394.48,309.21,1074.02,870.17,1025.56,90,85.72,0,97,58,38,45,9,9,0,16,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
28710,55,0,0,0,0,1,0,0,13,114675,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,558,49,3,5,7,131.25,121,10.25,22.62,108.63,93.9,53.99,80,43.75,0,89,0,60,0,0,40,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
