CUSTID,AGE,AGEGRP1,AGEGRP2,AGEGRP3,AGEGRP4,AGEGRP5,AGEGRP6,SEX,EDUC,INCOME,INCGRP1,INCGRP2,INCGRP3,INCGRP4,INCGRP5,INCGRP6,KIDHOME,TEENHOME,GOURMAGS,WINEMAGS,STYLMAGS,HOUSMAGS,SPRTMAGS,TRAVMAGS,CULTMAGS,COMPMAGS,FIRSTPUR,LASTPUR,NPURCH,TBOTTLES,TOTCAT,TOTCREV,TOTCCOST,TOTCPROF,REV1STYR,REVLSTYR,COSTLAST,LTV,PROBSTAY,AVGPURCH,AVGDISC,AVGQUAL,PCTWEB,PERCDR,PERCSR,PERCDW,PERCSW,PERCDE,PERCEX,TOTLCOMP,DATELATE,TOTWCOMP,DATEWRNG,TOTPCOMM,DATELIKE,WINELOVR,WINEKNOW,COMPKNOW,KNOWALTW,STATUS,PARTIES,TRAVEL,CULTURAL,SATISWWW,TRUSTWWW,VALUEWWW,LOYALWWW,FACEBOOK,WINETAST
18670,64,0,0,0,0,1,0,1,17,223462,0,0,0,0,0,1,0,0,1,0,2,1,1,2,1,0,841,3,16,45,10,662.19,549.14,113.05,94.52,567.67,464.05,521.31,90,41.39,0,85,88,96,0,4,0,0,4,0,.,0,.,1,349,.,.,.,.,.,.,.,.,.,.,.,.,1,0
18671,66,0,0,0,0,0,1,1,20,157270,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,213,96,3,7,3,91.51,79.72,11.79,91.51,91.51,76.22,42.89,70,30.5,0,81,67,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18672,71,0,0,0,0,0,1,0,13,86634,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,874,874,1,1,10,43.66,51.38,-7.72,43.66,0,10,-28.05,70,43.66,9,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18673,45,0,0,0,1,0,0,1,13,82242,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,343,343,1,1,4,10.18,15.14,-4.96,10.18,10.18,12.14,-5.5,70,10.18,0,87,0,100,0,0,0,0,0,0,.,0,.,0,.,2,2,2,3,4,3,3,3,6,6,6,6,1,0
18674,59,0,0,0,0,1,0,1,17,143248,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,803,38,29,52,9,1630.01,1474.22,155.79,623.62,872.87,750.96,613.32,90,56.21,5,98,14,44,21,17,13,4,4,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18675,46,0,0,0,1,0,0,0,19,70911,0,0,1,0,0,0,0,1,0,2,0,0,0,1,2,0,605,6,2,2,7,54.1,65.47,-11.37,19.11,34.99,34.99,0,80,27.05,25,100,100,50,50,0,0,0,0,0,.,0,.,0,.,5,6,3,5,4,3,4,6,5,5,5,4,0,0
18676,52,0,0,0,1,0,0,0,14,92308,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,749,13,20,20,9,732.63,600.1,132.53,187.99,544.64,444.71,502.74,90,36.63,0,99,100,45,25,15,5,10,20,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18677,62,0,0,0,0,1,0,0,13,171272,0,0,0,0,0,1,0,0,2,2,1,0,2,2,1,0,685,315,2,5,8,249.58,213.66,35.92,118.48,131.1,112.88,66.78,80,124.79,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
18678,36,0,0,1,0,0,0,0,20,32356,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,0,1412,531,2,3,16,20.68,71.29,-50.61,8.35,0,16,-44.88,70,10.34,70,83,50,33,0,0,67,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
18679,28,0,1,0,0,0,0,0,13,68099,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1279,93,11,11,15,73.52,227.48,-153.96,14.02,20.65,66.8,-232.16,90,6.68,68,81,0,18,45,0,36,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18680,31,0,1,0,0,0,0,0,19,32146,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,847,847,1,1,10,21.24,50.77,-29.53,21.24,0,10,-28.05,70,21.24,55,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
18681,58,0,0,0,0,1,0,0,20,134996,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1222,45,20,38,14,987.57,809.03,178.54,216.82,371.26,310.99,303.22,90,49.38,0,91,100,37,29,0,26,8,11,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18682,67,0,0,0,0,0,1,0,12,126469,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,627,4,11,28,7,918.25,774.61,143.64,192.44,791.23,640.01,554.27,80,83.48,0,99,0,39,21,7,0,32,14,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
18683,44,0,0,1,0,0,0,0,17,82585,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1135,46,2,2,13,49.66,53.23,-3.57,32.86,16.8,26.44,-48.5,90,24.83,0,96,100,0,0,100,0,0,0,0,.,0,.,0,.,6,3,5,4,2,3,2,2,6,6,6,6,1,0
18684,66,0,0,0,0,0,1,1,16,179722,0,0,0,0,0,1,0,0,1,1,2,1,1,1,1,0,195,51,2,6,3,209.04,173.47,35.57,209.04,209.04,170.22,108.89,70,104.52,0,100,50,0,100,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18685,38,0,0,1,0,0,0,1,17,25725,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1376,1196,2,2,16,8.35,43.11,-34.76,8.35,0,16,-44.88,70,4.17,72,74,50,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18686,25,0,1,0,0,0,0,0,13,33761,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,562,144,2,2,7,34.15,40.32,-6.17,19.61,14.54,18.63,-14.99,80,17.08,0,80,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18687,28,0,1,0,0,0,0,0,19,37410,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,675,34,9,9,8,254.2,219.59,34.61,33.85,220.35,190.26,110.29,80,28.24,3,92,100,67,11,0,11,11,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18688,32,0,1,0,0,0,0,0,14,35733,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,336,104,2,2,4,20.36,26.28,-5.92,20.36,20.36,20.28,0.22,70,10.18,0,87,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
18689,73,0,0,0,0,0,1,0,16,94252,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,639,211,3,5,8,187.07,166.65,20.42,155.78,31.29,33.03,-6.38,80,62.36,0,100,0,40,60,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18690,31,0,1,0,0,0,0,0,12,36663,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1020,1020,1,1,12,25.77,35.62,-9.85,25.77,0,12,-33.66,70,25.77,0,78,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18691,41,0,0,1,0,0,0,1,16,46265,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,621,621,1,1,7,4.17,21.93,-17.76,4.17,0,7,-19.63,70,4.17,72,74,0,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18692,32,0,1,0,0,0,0,1,18,120644,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,142,142,1,1,2,5.48,19.77,-14.3,5.48,5.48,19.52,-39.4,70,5.48,75,87,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
18693,56,0,0,0,0,1,0,1,17,93501,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1379,1379,1,1,16,19.61,34.69,-15.08,19.61,0,16,-44.88,70,19.61,0,84,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18694,61,0,0,0,0,1,0,0,20,139015,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1334,17,27,60,15,1878.37,1524.45,353.92,68.61,994.3,810.42,925.09,90,69.57,0,97,100,32,43,7,8,10,7,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18695,66,0,0,0,0,0,1,1,13,87074,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,693,45,6,7,8,71.13,154.47,-83.34,12.85,58.28,111.59,-195.38,80,11.86,61,85,33,71,29,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
18696,54,0,0,0,1,0,0,0,14,117453,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,11,11,1,1,1,43.66,39.63,4.03,43.66,43.66,39.38,12.01,70,43.66,9,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18697,34,0,1,0,0,0,0,1,14,50924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,628,628,1,1,7,54.48,50.83,3.65,54.48,0,7,-19.63,70,54.48,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18698,66,0,0,0,0,0,1,0,13,141032,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,606,0,10,22,7,808.3,661.63,146.67,574.73,440.31,359.23,297.18,80,80.83,0,97,80,55,23,0,23,0,23,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18699,60,0,0,0,0,1,0,0,14,146756,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1095,5,30,75,13,2813.67,2483.93,329.74,273.66,1363.48,1236.9,636.81,90,93.79,4,100,10,64,25,8,0,3,16,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18700,47,0,0,0,1,0,0,0,18,129010,0,0,0,0,0,1,0,0,1,2,1,1,0,1,2,0,1138,7,30,59,13,1824.03,1859.71,-35.68,76.72,895.66,814.2,409.84,90,60.8,14,99,7,61,24,2,10,3,10,0,.,1,466,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
18701,42,0,0,1,0,0,0,0,20,57284,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,960,960,1,1,11,4.17,23.18,-19.01,4.17,0,11,-30.85,70,4.17,72,74,100,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18702,37,0,0,1,0,0,0,1,19,92737,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,657,58,2,2,8,9.33,34.64,-25.31,5.16,4.17,19.93,-57.75,80,4.67,68,74,50,0,0,0,100,0,0,0,.,0,.,0,.,6,2,4,4,3,2,5,3,3,5,4,5,0,0
18703,37,0,0,1,0,0,0,1,19,96603,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,156,156,1,1,2,7.77,22.29,-14.52,7.77,7.77,22.04,-40.04,70,7.77,69,82,100,0,0,0,0,100,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18704,46,0,0,0,1,0,0,0,17,100858,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1320,85,9,9,15,102.15,243.71,-141.56,17.61,56.93,147.97,-458.04,90,11.35,65,89,89,56,22,0,22,0,0,0,.,0,.,2,156,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18705,31,0,1,0,0,0,0,0,17,51074,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,872,872,1,1,10,5.48,27.77,-22.3,5.48,0,10,-28.05,70,5.48,75,87,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18706,55,0,0,0,0,1,0,1,12,112190,0,0,0,0,1,0,0,0,1,0,2,2,0,1,0,0,130,92,2,4,2,70.66,64.52,6.14,70.66,70.66,58.52,34.05,70,35.33,0,89,0,0,50,0,50,0,50,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18707,34,0,1,0,0,0,0,0,13,107284,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1087,3,18,20,12,216.05,545.52,-329.47,29.27,101.86,247.34,-731.91,90,12,65,88,6,70,5,0,0,25,0,0,.,0,.,1,247,5,6,2,2,5,5,3,5,6,6,5,6,0,0
18708,36,0,0,1,0,0,0,0,19,30768,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,442,19,2,2,5,56.23,53.24,2.99,27.57,28.66,27.93,2.68,80,28.12,0,100,50,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18709,46,0,0,0,1,0,0,1,20,110127,0,0,0,0,1,0,0,0,1,2,2,2,0,2,1,0,1195,112,21,45,14,1419.01,1159.93,259.08,139.94,239.84,205.88,170.85,90,67.57,0,96,90,47,36,13,4,0,13,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18710,70,0,0,0,0,0,1,0,20,109799,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,1255,40,20,32,14,931.88,811.25,120.63,45.5,531.73,439.39,464.56,90,46.59,0,94,15,28,38,9,25,0,6,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18711,28,0,1,0,0,0,0,1,17,91514,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,998,13,9,11,11,302.75,363.31,-60.56,59.86,242.89,267.42,-123.39,90,33.64,23,100,11,73,27,0,0,0,0,0,.,0,.,0,.,6,6,2,6,2,5,4,5,5,3,4,1,0,0
18712,46,0,0,0,1,0,0,1,20,102056,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1225,102,3,3,14,30.91,49.56,-18.65,15.66,5.16,25.46,-102.15,90,10.3,21,78,67,33,0,0,67,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18713,55,0,0,0,0,1,0,1,16,33481,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,596,39,4,4,7,27.56,77.4,-49.84,10.12,17.45,53.42,-131.85,80,6.89,67,82,75,50,25,0,0,25,0,0,.,0,.,0,.,5,4,3,4,2,2,3,3,6,5,5,4,0,0
18714,70,0,0,0,0,0,1,0,15,142265,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,507,21,4,8,6,167.16,151.72,15.44,44.94,146.98,123.58,85.77,80,41.79,0,90,0,25,25,25,25,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18715,33,0,1,0,0,0,0,0,13,54812,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,838,71,3,3,10,50.07,53.55,-3.48,30.74,19.33,25.46,-30.84,90,16.69,0,86,67,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18716,58,0,0,0,0,1,0,1,16,130099,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,123,123,1,2,2,76.72,66.38,10.34,76.72,76.72,63.38,37.42,70,76.72,0,100,0,0,100,0,0,0,0,0,.,0,.,0,.,3,4,4,6,4,5,2,2,4,3,5,2,0,0
18717,44,0,0,1,0,0,0,0,16,108145,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,430,86,3,5,5,148.93,130.4,18.53,148.93,84.59,72.67,43.69,80,49.64,0,94,33,0,60,0,0,40,80,0,.,0,.,0,.,4,4,1,4,4,5,5,4,6,5,4,5,0,0
18718,30,0,1,0,0,0,0,0,14,73562,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,891,139,6,6,10,56.34,65.54,-9.2,25.8,30.54,34.42,-19.52,90,9.39,12,81,83,83,0,0,17,0,17,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18719,49,0,0,0,1,0,0,0,16,110762,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,0,522,522,1,1,6,11.11,28.33,-17.22,11.11,0,6,-16.83,70,11.11,54,78,0,0,0,0,100,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18720,36,0,0,1,0,0,0,0,15,118077,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,184,184,1,2,3,42.98,40.38,2.6,42.98,42.98,37.38,15.71,70,42.98,0,86,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18721,62,0,0,0,0,1,0,1,15,129043,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,213,213,1,2,3,107.32,91.86,15.46,107.32,107.32,88.86,51.78,70,107.32,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18722,51,0,0,0,1,0,0,0,13,73456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,11,17,31,15,354.09,764.17,-410.08,51.49,298.43,616.36,-1599.51,90,20.83,63,87,6,48,26,0,19,6,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18723,33,0,1,0,0,0,0,1,17,90073,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,794,794,1,1,9,14.54,23.63,-9.09,14.54,0,9,-25.24,70,14.54,0,76,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18724,37,0,0,1,0,0,0,0,16,113418,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1344,1344,1,1,15,46.12,54.9,-8.78,46.12,0,15,-42.07,70,46.12,0,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18725,33,0,1,0,0,0,0,1,14,101588,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1054,127,5,6,12,45.33,140.95,-95.62,12.33,15.31,57.94,-214.48,90,9.07,71,87,60,67,33,0,0,0,0,0,.,0,.,0,.,4,3,3,2,4,2,5,4,5,4,5,6,0,0
18726,60,0,0,0,0,1,0,1,14,140608,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,671,28,16,31,8,862.68,947.54,-84.86,191.53,671.15,724.55,-195.74,80,53.92,24,98,94,52,26,10,10,3,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
18727,55,0,0,0,0,1,0,0,18,121689,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,123,123,1,2,2,77.46,64.21,13.25,77.46,77.46,63.96,37.87,70,77.46,0,99,100,0,0,100,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18728,41,0,0,1,0,0,0,0,12,50102,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1450,200,2,2,16,100.47,105.83,-5.36,56.81,43.66,54.38,-53.92,90,50.24,5,100,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18729,41,0,0,1,0,0,0,0,19,55349,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1118,9,3,3,13,27.69,59.62,-31.93,17.51,10.18,21.14,-55.14,90,9.23,25,79,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
18730,66,0,0,0,0,0,1,0,17,195508,0,0,0,0,0,1,0,0,1,0,1,1,0,2,1,0,177,60,2,12,2,147.78,120.7,27.08,147.78,147.78,120.2,77.36,70,73.89,0,79,100,50,0,0,50,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18731,31,0,1,0,0,0,0,1,16,77066,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,576,576,1,1,7,59.24,54.64,4.6,59.24,0,7,-19.63,70,59.24,0,100,100,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18732,39,0,0,1,0,0,0,0,20,35100,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,755,755,1,1,9,4.21,20.86,-16.65,4.21,0,9,-25.24,70,4.21,62,73,0,100,0,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18733,46,0,0,0,1,0,0,1,20,93143,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,1135,68,40,81,13,2835.53,2699.54,135.99,838.6,930.3,840.2,453.27,90,70.89,14,99,78,60,36,1,0,2,2,1,547,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18734,71,0,0,0,0,0,1,1,16,132048,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,18,18,1,1,1,24.74,27.56,-2.82,24.74,24.74,24.56,0.5,70,24.74,16,100,0,0,0,100,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18735,33,0,1,0,0,0,0,0,20,77429,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1330,408,4,4,15,28.55,84.79,-56.24,12.33,0,15,-42.07,70,7.14,63,84,50,25,0,0,75,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18736,40,0,0,1,0,0,0,0,20,29675,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,690,35,6,6,8,65.25,162.72,-97.47,28.89,36.37,92.19,-204.6,80,10.88,59,89,100,67,17,0,0,17,17,0,.,1,164,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18737,75,0,0,0,0,0,1,0,18,135313,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,715,5,4,7,8,302.35,261.9,40.45,66.64,235.71,196.58,143.42,80,75.59,0,100,0,71,0,0,0,29,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18738,69,0,0,0,0,0,1,0,17,153320,0,0,0,0,0,1,0,0,1,1,1,1,1,1,2,0,619,24,20,53,7,1914.17,1548.88,365.29,752.79,1589.87,1278.94,1139.65,80,95.71,0,98,90,53,36,6,6,0,13,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
18739,68,0,0,0,0,0,1,1,18,162887,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2,0,1271,13,29,71,14,1228.09,2001.01,-772.92,43,870.64,1418.01,-2753.78,90,42.35,49,93,17,48,46,0,3,3,0,0,.,1,463,1,131,.,.,.,.,.,.,.,.,.,.,.,.,0,1
18740,33,0,1,0,0,0,0,0,13,28604,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,152,152,1,1,2,7.77,25.04,-17.27,7.77,7.77,22.04,-40.04,70,7.77,69,82,0,0,0,0,0,100,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0
18741,27,0,1,0,0,0,0,0,16,120914,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,125,125,1,1,2,12.38,14.9,-2.52,12.38,12.38,11.9,1.35,70,12.38,0,79,0,0,100,0,0,0,0,0,.,0,.,0,.,5,3,2,5,2,3,4,4,5,3,3,3,0,0
18742,60,0,0,0,0,1,0,0,17,120590,0,0,0,0,1,0,0,0,1,2,0,0,2,1,0,0,1279,349,2,4,15,84.72,83.28,1.44,30.84,53.88,58.1,-21.23,90,42.36,0,93,100,50,50,0,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18743,50,0,0,0,1,0,0,1,12,129529,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,606,8,6,10,7,335.36,293.28,42.08,156.98,260.04,215.02,165.01,80,55.89,0,97,0,70,30,0,0,0,10,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18744,53,0,0,0,1,0,0,1,20,106707,0,0,0,0,1,0,0,0,2,2,1,2,0,1,1,0,399,185,2,2,5,59.74,53.29,6.45,59.74,38.29,35.63,9.75,80,29.87,0,99,100,0,50,50,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18745,51,0,0,0,1,0,0,0,20,125782,0,0,0,0,0,1,0,0,2,2,1,1,0,2,0,1,469,19,9,20,6,710.2,576.46,133.74,586.02,595.72,482.62,414.55,80,78.91,0,99,100,35,35,30,0,0,15,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
18746,62,0,0,0,0,1,0,0,19,212109,0,0,0,0,0,1,0,0,2,2,0,0,1,2,2,1,74,74,1,3,1,96.63,78.56,18.07,96.63,96.63,78.31,51.39,70,96.63,0,100,100,0,0,0,0,100,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
18747,53,0,0,0,1,0,0,0,12,98148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1312,22,38,65,15,1862.86,2075.55,-212.69,105.56,775.41,802.49,-136.24,90,49.02,22,99,21,52,31,8,0,9,8,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18748,69,0,0,0,0,0,1,0,15,117338,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1129,623,3,6,13,219,188.95,30.05,135.9,0,13,-36.46,70,73,0,94,100,67,0,0,33,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18749,66,0,0,0,0,0,1,1,20,116301,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1295,36,25,36,15,686.6,1099.43,-412.83,59.83,297.9,477.79,-905.01,90,27.46,48,98,80,56,42,0,0,3,3,0,.,0,.,1,249,.,.,.,.,.,.,.,.,.,.,.,.,1,0
18750,62,0,0,0,0,1,0,0,19,181646,0,0,0,0,0,1,0,0,1,1,1,0,2,1,1,0,914,27,18,35,11,649.27,551.43,97.84,277.72,313.78,262.02,260.4,90,36.07,0,84,67,66,6,6,14,9,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
18751,51,0,0,0,1,0,0,0,20,137405,0,0,0,0,0,1,0,0,2,2,0,1,1,2,1,0,1010,20,11,18,12,827.96,677.12,150.84,99.89,372.75,310.19,314.74,90,75.27,0,100,100,83,11,6,0,0,0,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1
18752,74,0,0,0,0,0,1,0,16,54821,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1014,66,12,13,12,288.13,442.54,-154.41,27.77,220.33,339.23,-598.17,90,24.01,40,98,33,46,38,0,15,0,15,0,.,0,.,1,156,3,6,4,5,3,4,3,3,6,5,6,3,0,0
18753,45,0,0,0,1,0,0,0,17,64537,0,0,1,0,0,0,0,1,1,2,0,0,0,1,1,0,1037,364,3,3,12,80.21,76.93,3.28,68.84,11.37,21.1,-48.95,90,26.74,0,95,100,33,33,0,33,0,33,0,.,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0
